purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:golang/github.com/lightstep/lightstep-tracer-go,github.com/lightstep/lightstep-tracer-go,go,unknown,few-large,0,2,switch,pkg:golang/go.opentelemetry.io/otel,"OpenTracing-based library deprecated with no maintenance for 3+ years. Migrate to OpenTelemetry, the actively maintained successor. Most dependent repos reach this transitively through go-kit/kit, which should also migrate.",llm,0.95,20573,github.com/go-kit/kit,5785,497,0,0,https://github.com/lightstep/lightstep-tracer-go
pkg:golang/github.com/zenazn/goji,github.com/zenazn/goji,go,unknown,few-large,0,0,switch,pkg:golang/goji.io,Goji was explicitly superseded by goji.io (same author). Massive usage driven by transitive dependency through zerolog; direct users should migrate to goji.io.,llm,0.92,20556,github.com/rs/zerolog,4735,764,0,0,https://github.com/zenazn/goji
pkg:golang/github.com/opentracing-contrib/go-observer,github.com/opentracing-contrib/go-observer,go,dead,few-large,0,0,switch,,"79% of dependents flow through zipkin-go-opentracing packages. The ecosystem standard is now OpenTelemetry; zipkin packages should migrate, which handles observability natively rather than via observer callbacks.",llm,0.78,20509,github.com/openzipkin-contrib/zipkin-go-opentracing,236,0,0,0,https://github.com/opentracing-contrib/go-observer
pkg:golang/github.com/streadway/handy,github.com/streadway/handy,go,unknown,few-large,0,0,vendor,,"go-kit/kit is 97.5% of usage. This is small (2,263 lines) and stable; vendor the handlers you use to eliminate the unmaintained dependency.",llm,0.85,20493,github.com/go-kit/kit,2263,375,0,0,https://github.com/streadway/handy
pkg:golang/github.com/xanzy/ssh-agent,github.com/xanzy/ssh-agent,go,dead,broad,0,0,accept,,SSH agent connectivity is stable; this 358-line package hasn't needed updates in 3+ years. Pin the version. Monitor transitive dependency security.,llm,0.85,20285,,358,28,0,0,https://github.com/xanzy/ssh-agent
pkg:golang/github.com/openzipkin-contrib/zipkin-go-opentracing,github.com/openzipkin-contrib/zipkin-go-opentracing,go,dormant,few-large,0,2,accept,,"OpenTracing is deprecated in favor of OpenTelemetry. This bridge is stable but won't receive updates; large dependents should evaluate their tracing strategy independently, as migration requires code changes in consumers.",llm,0.8,20284,github.com/go-kit/kit,1443,233,0,0,https://github.com/openzipkin-contrib/zipkin-go-opentracing
pkg:golang/github.com/containerd/fifo,github.com/containerd/fifo,go,dormant,broad,0,0,accept,,Dormant but stable utility for FIFO handling. Pin to the final release; this is mature library code that solves a complete problem and is unlikely to need updates.,llm,0.85,20277,github.com/aquasecurity/fanal,1387,151,0,0,https://github.com/containerd/fifo
pkg:golang/github.com/googleapis/google-cloud-go-testing,github.com/googleapis/google-cloud-go-testing,go,dead,few-large,1,1,switch,,Archived package; README directs users to testing patterns documented in cloud.google.com/go and google.golang.org/api. The top dependent accounts for 91% of usage.,llm,0.85,20263,github.com/spf13/afero,1914,186,0,0,https://github.com/googleapis/google-cloud-go-testing
pkg:golang/github.com/clbanning/x2j,github.com/clbanning/x2j,go,unknown,few-large,1,0,switch,pkg:golang/github.com/clbanning/mxj,"Explicitly deprecated 2014 in favor of mxj/x2j (same author, faster, actively maintained). Author provided x2j-wrapper subpackage for migration.",llm,0.9,20156,github.com/go-kit/kit,2675,587,0,0,https://github.com/clbanning/x2j
pkg:golang/github.com/markbates/oncer,github.com/markbates/oncer,go,unknown,broad,0,0,accept,,Stable utility code with no security issues; pinning is safer than ecosystem-wide forced migration. Larger consumers can fork if needed.,llm,0.82,20039,github.com/gobuffalo/packr/v2,275,7,0,0,https://github.com/markbates/oncer
pkg:golang/github.com/markbates/safe,github.com/markbates/safe,go,unknown,broad,0,0,vendor,,"Small, stable package (187 LOC) dormant since 2023 with 20k dependent repos. Dependents should vendor the code to eliminate maintenance risk rather than wait for upstream updates.",llm,0.7,19992,github.com/gobuffalo/packr/v2,187,14,0,0,https://github.com/markbates/safe
pkg:golang/github.com/performancecopilot/speed,github.com/performancecopilot/speed,go,unknown,few-large,0,0,switch,pkg:golang/github.com/prometheus/client_golang,"97.5% of dependents are transitive via go-kit/kit, which supports multiple metrics backends. Direct users should migrate to Prometheus unless PCP integration is required; otherwise vendor the library.",llm,0.85,19912,github.com/go-kit/kit,6095,1172,0,0,https://github.com/performancecopilot/speed
pkg:golang/github.com/aryann/difflib,github.com/aryann/difflib,go,unknown,few-large,0,0,switch,pkg:golang/github.com/sergi/go-diff,"Concentrated in go-kit/kit (99.3% of usage). If that maintained project migrates to an alternative like sergi/go-diff, nearly all downstream impact is resolved.",llm,0.75,19909,github.com/go-kit/kit,455,62,0,0,https://github.com/aryann/difflib
pkg:golang/github.com/oklog/oklog,github.com/oklog/oklog,go,dead,few-large,1,0,adopt,,Go-kit/kit accounts for 93% of dependents and should fork this package to maintain it. The code is stable but foundational. Smaller dependents can migrate logging logic to alternatives as needed.,llm,0.85,19873,github.com/go-kit/kit,11411,1524,0,0,https://github.com/oklog/oklog
pkg:golang/github.com/containerd/go-runc,github.com/containerd/go-runc,go,dormant,broad,0,0,accept,,"Stable runc wrapper with broad ecosystem adoption. No maintained alternative exists; calling runc directly or writing custom wrappers is the only fallback. Major consumers (containerd, buildkit) actively maintained.",llm,0.8,19873,github.com/containerd/containerd,1955,464,0,0,https://github.com/containerd/go-runc
pkg:golang/github.com/youmark/pkcs8,github.com/youmark/pkcs8,go,dead,broad,0,0,switch,pkg:golang/golang.org/x/crypto,This PKCS#8 parser is dead with 19K+ dependents scattered across the ecosystem. golang.org/x/crypto from the Go team implements the same RFC standards and receives regular security updates; this package already depends on it.,llm,0.75,19859,,1042,134,0,0,https://github.com/youmark/pkcs8
pkg:golang/github.com/iancoleman/strcase,github.com/iancoleman/strcase,go,dead,broad,0,0,vendor,,"Small, dependency-free string utility (596 LOC) used by 19k+ projects; copying into consuming projects is the most practical approach given the scale and simplicity.",llm,0.8,19717,,596,120,0,0,https://github.com/iancoleman/strcase
pkg:golang/github.com/%21d%21a%21t%21a-%21d%21o%21g/go-sqlmock,github.com/DATA-DOG/go-sqlmock,go,dead,broad,0,0,accept,,"Complete, stable mock library with minimal dependencies and no active alternative. Safe to pin at current version.",llm,0.75,19494,,5937,1592,0,0,https://github.com/data-dog/go-sqlmock
pkg:golang/github.com/garyburd/redigo,github.com/garyburd/redigo,go,dead,broad,1,0,switch,pkg:golang/github.com/gomodule/redigo,Repository is archived; development moved to gomodule/redigo per the README. Switching is a drop-in replacement.,llm,0.9,19396,,5213,1073,0,0,https://github.com/garyburd/redigo
pkg:golang/github.com/%21masterminds/goutils,github.com/Masterminds/goutils,go,unknown,broad,0,0,accept,,Unmaintained since 2020 but widely used (19k+ repos) with no security issues. Stable string utilities; small enough (1.3k lines) to vendor if you want to drop the dependency.,llm,0.8,19393,,1295,336,0,0,https://github.com/masterminds/goutils
pkg:golang/github.com/jbenet/go-context,github.com/jbenet/go-context,go,unknown,broad,0,0,accept,,Unmaintained for 11 years but relies only on Go's stable standard library; the breadth of dependents and lack of drop-in replacements make adoption/forking unfeasible. Pinning the version carries minimal risk.,llm,0.78,19325,,618,148,0,0,https://github.com/jbenet/go-context
pkg:golang/github.com/%21azure/go-autorest/autorest/validation,github.com/Azure/go-autorest/autorest/validation,go,dead,broad,1,1,switch,,"Azure explicitly deprecated this package on March 31, 2023, with migration guides to azure-sdk-for-go. Validation is typically integrated into the client layer rather than a separate module in the new SDK.",llm,0.92,19317,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/andybalholm/cascadia,github.com/andybalholm/cascadia,go,dormant,broad,0,0,accept,pkg:golang/github.com/PuerkitoBio/goquery,Small and stable. Pin it and keep using. Goquery is available as an actively maintained alternative.,llm,0.8,19289,,5252,670,0,0,https://github.com/andybalholm/cascadia
pkg:golang/github.com/remyoudompheng/bigfft,github.com/remyoudompheng/bigfft,go,unknown,broad,0,0,accept,,"Stable unmaintained library for specialized FFT-based big integer multiplication. 19k dependents are mostly transitive; active users understand the trade-off. No maintenance needed for algorithmic code, but dependents should pin the version.",llm,0.75,19131,,1167,182,0,0,https://github.com/remyoudompheng/bigfft
pkg:golang/github.com/bitly/go-simplejson,github.com/bitly/go-simplejson,go,unknown,broad,0,0,accept,,Three years unmaintained with no known vulnerabilities; 805 lines and zero dependencies make the risk manageable. Pin at current version and accept.,llm,0.72,19085,,805,213,0,0,https://github.com/bitly/go-simplejson
pkg:golang/github.com/globalsign/mgo,github.com/globalsign/mgo,go,unknown,alternative,0,2,switch,pkg:golang/go.mongodb.org/mongo-driver,mgo hasn't been maintained in 7+ years. MongoDB's official driver is actively maintained and supports modern MongoDB versions (this package maxes at 3.6). Migration requires API changes but is standard practice in the Go community.,llm,0.95,19023,github.com/InVisionApp/go-health/v2,36615,5771,1,0,https://github.com/globalsign/mgo
pkg:golang/github.com/xdg/stringprep,github.com/xdg/stringprep,go,unknown,alternative,0,0,switch,pkg:golang/github.com/xdg-go/stringprep,This package is a legacy compatibility shim; the maintainer moved to github.com/xdg-go/stringprep in 2018. Switch to the maintained fork.,llm,0.95,19014,github.com/k6io/xk6-output-kafka,3807,64,0,0,https://github.com/xdg/stringprep
pkg:golang/github.com/jackc/pgpassfile,github.com/jackc/pgpassfile,go,unknown,broad,0,0,vendor,,"Unmaintained since 2019 but stable; widely used across many small projects. Code is small enough (149 LOC) to copy into consuming projects, removing the dormant dependency entirely.",llm,0.8,18982,,149,23,0,0,https://github.com/jackc/pgpassfile
pkg:golang/github.com/xdg/scram,github.com/xdg/scram,go,unknown,alternative,0,0,switch,pkg:golang/github.com/xdg-go/scram,This is a deprecated legacy compatibility shim created after the package was migrated to xdg-go/scram in 2018. The author explicitly recommends switching to the maintained version as a drop-in replacement.,llm,0.95,18975,knative.dev/eventing-contrib,1424,178,0,0,https://github.com/xdg/scram
pkg:golang/github.com/shurcoo%21l/go,github.com/shurcooL/go,go,unknown,broad,0,0,accept,,Utility collection with 1703 LOC across 42 files serving 753 dependent packages (18k+ repos). Stale for 1027 days but stable and free of active issues. Pin versions and accept the maintenance risk; coordinated migration for a broad dependent base is impractical.,llm,0.75,18482,github.com/gopherjs/gopherjs,1703,373,0,0,https://github.com/shurcool/go
pkg:golang/github.com/docker/libtrust,github.com/docker/libtrust,go,dead,few-large,1,0,accept,,"Notary accounts for over half of usage, with major registry and signing tools making up the rest. The archived codebase is stable and unlikely to break; these large projects can maintain pinned versions indefinitely.",llm,0.75,18262,github.com/theupdateframework/notary,4500,1068,0,0,https://github.com/docker/libtrust
pkg:golang/github.com/mrunalp/fileutils,github.com/mrunalp/fileutils,go,unknown,broad,0,0,accept,,Stable file-copy utilities with no active issues—dormancy isn't a problem here. Pinning the version is safe. Dependents concerned about the dependency can inline the small codebase.,llm,0.75,18247,github.com/opencontainers/runc,415,90,0,0,https://github.com/mrunalp/fileutils
pkg:golang/github.com/syndtr/goleveldb,github.com/syndtr/goleveldb,go,dormant,broad,0,1,accept,,The code is stable and proven across thousands of projects. Pin your version and accept the minimal maintenance risk.,llm,0.85,18213,,20944,4864,0,0,https://github.com/syndtr/goleveldb
pkg:golang/github.com/jackc/pgio,github.com/jackc/pgio,go,unknown,inlineable,0,0,accept,,"Unchanged for 7 years with no breaking changes—safe to pin. Only 133 lines, so inlining is practical if you want to drop the dependency.",llm,0.9,18202,,133,9,0,0,https://github.com/jackc/pgio
pkg:golang/github.com/jackc/pgproto3/v2,github.com/jackc/pgproto3/v2,go,dead,alternative,1,0,switch,pkg:golang/github.com/jackc/pgx/v5,pgx v5 has integrated pgproto3; upgrade from pgx v4. Direct protocol users can vendor from pgx v5 or fork.,llm,0.8,18200,,4141,595,0,1,https://github.com/jackc/pgproto3
pkg:golang/github.com/jackc/pgconn,github.com/jackc/pgconn,go,dead,broad,1,3,switch,pkg:golang/github.com/jackc/pgx,"Archived past EOL (July 2025). Upgrade to pgx v5, which incorporates pgconn directly; major version bump requires API changes but is actively maintained.",llm,0.85,18196,,6925,1049,0,0,https://github.com/jackc/pgconn
pkg:golang/github.com/jackc/chunkreader/v2,github.com/jackc/chunkreader/v2,go,unknown,broad,0,0,accept,,"Stable utility extracted from pgx with zero dependencies. No activity in 4 years reflects code maturity, not abandonment. Pin the version and treat as a stable implementation dependency.",llm,0.8,18188,,205,53,0,0,https://github.com/jackc/chunkreader
pkg:golang/github.com/jackc/pgtype,github.com/jackc/pgtype,go,dead,alternative,1,1,switch,pkg:golang/github.com/jackc/pgx/v5,"pgx v5 merged pgtype's functionality into the main package; this v4-only version reached EOL July 1, 2025. Upgrade to pgx v5 to stay on a maintained codebase.",llm,0.92,18186,,39980,9397,0,0,https://github.com/jackc/pgtype
pkg:golang/github.com/jackc/pgservicefile,github.com/jackc/pgservicefile,go,dead,broad,0,0,vendor,,"The package is only 162 lines and has been unmaintained for nearly two years. With 18k dependents scattered across the ecosystem, vendoring the minimal parser code into each project is more practical than coordinating a replacement.",llm,0.85,18022,,162,17,0,0,https://github.com/jackc/pgservicefile
pkg:golang/github.com/fogleman/gg,github.com/fogleman/gg,go,dormant,few-large,0,0,vendor,,"Copy the 2,800 LOC library into consuming projects. The code is self-contained with zero runtime dependencies and unlikely to need updates—dominants like go-latex should inline it rather than maintain a shared unmaintained dependency.",llm,0.8,18004,github.com/go-latex/latex,2806,272,0,0,https://github.com/fogleman/gg
pkg:golang/github.com/gobuffalo/genny,github.com/gobuffalo/genny,go,dormant,kitchen-sink,0,1,switch-piecemeal,,Large projects can migrate to Go's built-in `go generate` or custom tools. Smaller dependents should evaluate whether code generation is necessary or switch to more focused alternatives.,llm,0.68,17990,go.mongodb.org/mongo-driver,4367,428,0,0,https://github.com/gobuffalo/genny
pkg:golang/github.com/jackc/puddle,github.com/jackc/puddle,go,dormant,few-large,0,0,accept,,"Puddle is feature-complete and stable with 99% of usage funneled through pgx/v4, which jackc actively maintains. Accept the dormancy; critical issues will surface through pgx. Direct users could inline the 2KB if concerned.",llm,0.85,17921,github.com/jackc/pgx/v4,2054,221,0,0,https://github.com/jackc/puddle
pkg:golang/github.com/jackc/pgmock,github.com/jackc/pgmock,go,dead,few-large,0,2,vendor,,pgconn accounts for 99% of usage. Vendor the 382-line codebase into pgconn; unmaintained test infrastructure is stable and suitable for embedding.,llm,0.88,17819,github.com/jackc/pgconn,382,60,0,0,https://github.com/jackc/pgmock
pkg:golang/github.com/jackc/pgproto3,github.com/jackc/pgproto3,go,dead,few-large,1,0,switch,pkg:golang/github.com/jackc/pgx,"pgx v5 integrates pgproto3; migrate to it for the maintained version. Projects unable to upgrade pgx can vendor this small, self-contained codebase.",llm,0.85,17816,github.com/cockroachdb/copyist,4141,595,0,1,https://github.com/jackc/pgproto3
pkg:golang/github.com/jackc/chunkreader,github.com/jackc/chunkreader,go,unknown,inlineable,0,0,vendor,,"Small, dependency-free I/O utility (205 LOC, 5 files) best copied into consuming projects. No commits in 4+ years; if pgproto3 inlines it, most downstream users automatically get stable code through inheritance.",llm,0.85,17814,github.com/jackc/pgproto3/v2,205,53,0,0,https://github.com/jackc/chunkreader
pkg:golang/github.com/go-logr/zapr,github.com/go-logr/zapr,go,dormant,broad,0,0,accept,,"Zapr is the standard logr-to-Zap adapter with no maintained alternative. At 1,687 lines and zero dead dependencies, it's stable to pin. The small codebase makes forking feasible if maintenance pauses.",llm,0.8,17692,,1687,205,0,0,https://github.com/go-logr/zapr
pkg:golang/github.com/gobuffalo/syncx,github.com/gobuffalo/syncx,go,dead,few-large,1,0,vendor,,"Small utility package (520 LOC) whose largest dependents are archived Buffalo packages (packr, packd). The code can be vendored into those packages, eliminating the dependency on an unmaintained project.",llm,0.75,17619,github.com/gobuffalo/packd,520,8,0,0,https://github.com/gobuffalo/syncx
pkg:golang/github.com/gobuffalo/mapi,github.com/gobuffalo/mapi,go,dead,inlineable,1,0,vendor,,Dead utility package with just 250 lines of code; dependents should vendor the codebase into their projects rather than maintain a dependency on unmaintained code.,llm,0.8,17618,github.com/gobuffalo/packr/v2,251,24,0,0,https://github.com/gobuffalo/mapi
pkg:golang/github.com/jung-kurt/gofpdf,github.com/jung-kurt/gofpdf,go,dead,kitchen-sink,1,0,accept,,"Stable and feature-complete but unmaintained. Pinning the version is safe for most use cases; projects with strict maintenance policies should evaluate case-specific alternatives, as no single replacement covers all features.",llm,0.75,17508,gonum.org/v1/plot,14288,2068,0,0,https://github.com/jung-kurt/gofpdf
pkg:golang/github.com/gobuffalo/gogen,github.com/gobuffalo/gogen,go,dead,broad,1,0,switch,pkg:golang/github.com/gobuffalo/genny/gogen,"This package is archived and deprecated in favor of github.com/gobuffalo/genny/gogen. The maintainers provide a clear migration path, and genny/gogen is actively maintained.",llm,0.9,17385,go.mongodb.org/mongo-driver,1330,123,0,0,https://github.com/gobuffalo/gogen
pkg:golang/github.com/gobuffalo/attrs,github.com/gobuffalo/attrs,go,unknown,few-large,1,0,accept,,A stable utility for the gobuffalo framework inactive for 3+ years with no known issues. Dependents should pin versions and monitor whether gobuffalo itself remains maintained.,llm,0.8,17379,github.com/gobuffalo/genny,441,29,0,0,https://github.com/gobuffalo/attrs
pkg:golang/github.com/xlab/treeprint,github.com/xlab/treeprint,go,dormant,broad,0,0,accept,,Stable formatting utility with no known vulnerabilities and minimal dependencies. Pin the version; low risk for a dormant library that's feature-complete.,llm,0.78,17349,,,,0,0,https://github.com/xlab/treeprint
pkg:golang/github.com/gobuffalo/gitgen,github.com/gobuffalo/gitgen,go,dead,few-large,1,0,vendor,,One dependent (gobuffalo/genny) accounts for 97% of usage; the package is archived and tiny (175 LOC). The consuming projects should inline the git utilities rather than maintaining a dead dependency.,llm,0.8,17317,github.com/gobuffalo/genny,175,6,0,0,https://github.com/gobuffalo/gitgen
pkg:golang/github.com/docker/go-metrics,github.com/docker/go-metrics,go,unknown,inlineable,0,0,vendor,,"Small Prometheus wrapper (773 LOC, 12 files) unmaintained for 6+ years. Trivial to inline into consuming projects; deprecation message already suggests the upgrade path (use labels instead of multiple metrics).",llm,0.85,17296,github.com/goreleaser/goreleaser,773,31,0,0,https://github.com/docker/go-metrics
pkg:golang/github.com/ajstarks/svgo,github.com/ajstarks/svgo,go,dead,kitchen-sink,0,0,accept,,"Stable SVG generation library used across 17k+ repos with no breaking changes in 4.5 years; different consumers use different API slices, so single-alternative replacement isn't viable. Pinning the version is the practical choice.",llm,0.75,17274,gonum.org/v1/gonum,9955,874,0,0,https://github.com/ajstarks/svgo
pkg:golang/github.com/boltdb/bolt,github.com/boltdb/bolt,go,dead,broad,1,0,switch,pkg:golang/github.com/etcd-io/bbolt,Bolt is stable but archived and no longer maintained. bbolt is the actively maintained fork by the etcd project and is a drop-in replacement for most use cases.,llm,0.85,17237,,9846,3120,0,0,https://github.com/boltdb/bolt
pkg:golang/github.com/agnivade/levenshtein,github.com/agnivade/levenshtein,go,dormant,broad,0,0,accept,,"Small, stable utility with broad adoption. Levenshtein distance is a well-defined algorithm that doesn't require active maintenance. Version pinning provides adequate protection.",llm,0.85,17177,,413,39,0,0,https://github.com/agnivade/levenshtein
pkg:golang/github.com/hashicorp/yamux,github.com/hashicorp/yamux,go,dormant,broad,0,0,accept,,Yamux is stable protocol infrastructure from HashiCorp. Stream multiplexing role has no equivalent drop-in replacement; manage via pinning and security monitoring.,llm,0.8,17112,,3448,759,0,0,https://github.com/hashicorp/yamux
pkg:golang/github.com/gobuffalo/depgen,github.com/gobuffalo/depgen,go,dead,few-large,1,0,vendor,,"This package is archived and used almost entirely through genny (96.4% of dependents). Genny maintainers should vendor the small codebase (372 LoC, zero dependencies) directly.",llm,0.82,17040,github.com/gobuffalo/genny,372,20,0,0,https://github.com/gobuffalo/depgen
pkg:golang/github.com/shurcoo%21l/go-goon,github.com/shurcooL/go-goon,go,unknown,broad,0,0,switch,pkg:golang/github.com/hexops/valast,"Explicitly deprecated in favor of hexops/valast, a maintained direct replacement. Switch is low-risk because go-goon is a debugging utility, not runtime-critical.",llm,0.9,17029,github.com/golangci/golangci-lint,685,76,0,0,https://github.com/shurcool/go-goon
pkg:golang/github.com/getsentry/raven-go,github.com/getsentry/raven-go,go,dead,broad,1,0,switch,pkg:golang/github.com/getsentry/sentry-go,Sentry officially superseded raven-go with sentry-go and published a migration guide; most consumers can switch directly.,llm,0.96,17019,go.etcd.io/etcd/raft/v3,2123,447,0,0,https://github.com/getsentry/raven-go
pkg:golang/github.com/gorilla/securecookie,github.com/gorilla/securecookie,go,unknown,broad,0,1,accept,,"16,980 dependents with no clear steward; too distributed to migrate wholesale. Pin versions and monitor for vulnerabilities, contributing patches upstream if needed.",llm,0.8,16980,,978,202,0,0,https://github.com/gorilla/securecookie
pkg:golang/github.com/bugsnag/panicwrap,github.com/bugsnag/panicwrap,go,unknown,broad,0,0,accept,,"Small, stable library with no dependencies. Last updated 4.7 years ago but functionality remains functional. Switching to the original mitchellh/panicwrap would lose the signal-handling improvements this fork adds.",llm,0.75,16907,github.com/Shopify/logrus-bugsnag,866,160,0,0,https://github.com/bugsnag/panicwrap
pkg:golang/github.com/dimchansky/utfbom,github.com/dimchansky/utfbom,go,dormant,broad,0,0,vendor,,"At 687 lines with zero dependencies, this is straightforward to vendor. Dependents should copy the code into their project and drop the dependency, retaining full control over a stable but unattended package.",llm,0.9,16889,,687,108,0,0,https://github.com/dimchansky/utfbom
pkg:golang/github.com/%21azure/azure-pipeline-go,github.com/Azure/azure-pipeline-go,go,dormant,few-large,0,1,vendor,,"Unmaintained async utilities; small enough to inline. Concentrated in Azure's own v1 SDKs, which are themselves dormant. Vendors can copy and adapt the pipeline pattern to modern Go contexts as needed.",llm,0.8,16772,github.com/Azure/azure-storage-blob-go,700,125,0,0,https://github.com/azure/azure-pipeline-go
pkg:golang/github.com/certifi/gocertifi,github.com/certifi/gocertifi,go,unknown,few-large,0,0,accept,,"Stable CA bundle with no runtime dependencies. Last update was five years ago, but the code is immutable and correct—there's nothing to maintain. Pinning the current version is safe for all dependents.",llm,0.9,16745,go.etcd.io/etcd/raft/v3,3701,23,0,0,https://github.com/certifi/gocertifi
pkg:golang/github.com/%21azure/azure-storage-blob-go,github.com/Azure/azure-storage-blob-go,go,unknown,broad,0,2,switch,pkg:golang/github.com/azure/azure-sdk-for-go/sdk/storage/azblob,Officially deprecated and retired as of September 2024. Azure provides a maintained replacement with a cleaner API.,llm,0.95,16688,,36956,4190,0,0,https://github.com/azure/azure-storage-blob-go
pkg:golang/github.com/yvasiyarov/go-metrics,github.com/yvasiyarov/go-metrics,go,unknown,kitchen-sink,0,0,switch,pkg:golang/github.com/prometheus/client_golang,"Unmaintained for 11+ years; prometheus/client_golang is the current Go standard for metrics collection and export. Most dependents can migrate wholesale; projects using specialized backends (Graphite, InfluxDB, Librato) may need additional exporters.",llm,0.85,16336,helm.sh/helm/v3,4147,586,0,0,https://github.com/yvasiyarov/go-metrics
pkg:golang/github.com/yvasiyarov/newrelic_platform_go,github.com/yvasiyarov/newrelic_platform_go,go,unknown,broad,0,0,switch,pkg:golang/github.com/newrelic/go-agent,SDK for New Relic's deprecated Platform API. Dependents should migrate to the maintained New Relic Go agent.,llm,0.72,16336,helm.sh/helm/v3,469,48,0,0,https://github.com/yvasiyarov/newrelic_platform_go
pkg:golang/github.com/yvasiyarov/gorelic,github.com/yvasiyarov/gorelic,go,unknown,alternative,0,0,switch,pkg:golang/github.com/newrelic/go-agent,"GoRelic is deprecated in favor of the officially maintained newrelic/go-agent. Dependents should migrate to the new package, which provides equivalent New Relic telemetry for Go with ongoing support.",llm,0.95,16327,helm.sh/helm/v3,1221,99,0,0,https://github.com/yvasiyarov/gorelic
pkg:golang/github.com/ncw/swift,github.com/ncw/swift,go,dormant,few-large,0,0,accept,,"Stable dormant library for OpenStack Swift. The large dependents (Vault, Thanos, Cortex) can absorb pinning this version. Swift support is legacy infrastructure code; new projects should use cloud provider SDKs directly.",llm,0.8,16078,github.com/hashicorp/vault,9107,2353,0,0,https://github.com/ncw/swift
pkg:golang/github.com/google/shlex,github.com/google/shlex,go,dead,broad,1,0,vendor,,Shell lexing is straightforward and the codebase is small enough to vendor; most dependents should copy it in and maintain locally rather than rely on archived code.,llm,0.8,16046,,571,50,0,0,https://github.com/google/shlex
pkg:golang/github.com/bshuster-repo/logrus-logstash-hook,github.com/bshuster-repo/logrus-logstash-hook,go,unknown,broad,0,0,vendor,,"Unmaintained for 3+ years; the minimal codebase (432 LOC, one dependency) makes vendoring practical and safer than accepting the dependency long-term.",llm,0.76,15896,helm.sh/helm/v3,432,42,0,0,https://github.com/bshuster-repo/logrus-logstash-hook
pkg:golang/github.com/bugsnag/osext,github.com/bugsnag/osext,go,dead,inlineable,1,0,vendor,,Archived utility library with only 199 lines and zero dependencies. Projects should copy the code directly rather than maintain a dependency on a dead package.,llm,0.9,15888,helm.sh/helm/v3,199,47,0,0,https://github.com/bugsnag/osext
pkg:golang/github.com/dgryski/go-farm,github.com/dgryski/go-farm,go,dormant,broad,0,0,accept,,Go-farm is a stable hash function port with zero runtime dependencies and 15k+ verified uses. Hash algorithms don't evolve; accept dormancy and pin the version.,llm,0.85,15795,,2665,102,1,0,https://github.com/dgryski/go-farm
pkg:golang/github.com/golangci/lint-1,github.com/golangci/lint-1,go,dead,alternative,1,0,switch,pkg:golang/github.com/golangci/golangci-lint,golint is archived; golangci-lint is the actively maintained Go linter that superseded it. It's compatible with golint-style checks and is now the community standard.,llm,0.92,15794,github.com/tendermint/spn,2696,714,0,0,https://github.com/golangci/lint-1
pkg:golang/github.com/mattn/go-ieproxy,github.com/mattn/go-ieproxy,go,dead,broad,0,0,accept,,"Thin wrapper around Windows and macOS system APIs for proxy detection. No active maintenance since 706 days, but unlikely to break without major OS changes. Azure ecosystem (88.6% of usage) should establish a maintenance plan or fork.",llm,0.72,15787,github.com/Azure/azure-pipeline-go,1129,171,0,0,https://github.com/mattn/go-ieproxy
pkg:golang/github.com/%21shopify/logrus-bugsnag,github.com/Shopify/logrus-bugsnag,go,dormant,broad,0,0,accept,,Stable integration that doesn't require active maintenance. Pin the version; the code has proven mature. Projects seeking to change error reporters should do so independently based on their needs.,llm,0.82,15774,helm.sh/helm/v3,439,27,0,0,https://github.com/shopify/logrus-bugsnag
pkg:golang/github.com/mistifyio/go-zfs,github.com/mistifyio/go-zfs,go,dormant,broad,0,0,accept,,"ZFS wrapper with stable underlying tools, no transitive vulnerabilities, feature-complete. Dependents should pin version explicitly and monitor for ZFS protocol changes.",llm,0.75,15749,github.com/containerd/containerd,2015,223,0,0,https://github.com/mistifyio/go-zfs
pkg:golang/github.com/marstr/guid,github.com/marstr/guid,go,unknown,few-large,0,0,switch,pkg:golang/github.com/google/uuid,"Unmaintained for 5+ years; google/uuid is the standard maintained Go library for RFC 4122 UUIDs and is a drop-in replacement for most use cases. Large projects like Kubernetes likely pinned to a known version, but new adoption should target google/uuid.",llm,0.9,15730,k8s.io/kubernetes,636,115,0,0,https://github.com/marstr/guid
pkg:golang/github.com/mgutz/ansi,github.com/mgutz/ansi,go,dead,broad,0,0,switch,pkg:golang/github.com/fatih/color,"This 545-line ANSI color library is stable but unmaintained. Fatih/color is the maintained standard that most projects should switch to. Smaller consumer projects could alternatively vendor this trivial code, but switching is cleaner for the ecosystem.",llm,0.87,15694,,545,72,0,0,https://github.com/mgutz/ansi
pkg:golang/github.com/kballard/go-shellquote,github.com/kballard/go-shellquote,go,dead,broad,0,0,accept,,Stable unmaintained utility with 15K+ dependents. No maintained alternative; keep pinned and monitor for vulnerabilities only.,llm,0.85,15642,,350,37,0,0,https://github.com/kballard/go-shellquote
